category,neighborhood,primary_type,classification,year,beat,community_area,domestic,iucr,longitude,location_description,case_number,crime_date,latitude,community_number,ward,fbi_code,id,block,description
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/118/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1130,-87.7876396521,DRUG STORE,HS235110,2010-03-21T22:00:00,41.9960109808,10,41,11,7454675,063XX N NAGLE AVE,FRAUD OR CONFIDENCE GAME
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0560,-87.7940828404,RESIDENTIAL YARD (FRONT/BACK),HS219275,2010-03-21T21:00:00,41.9757617755,10,41,08A,7416218,052XX N NORMANDY AVE,SIMPLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1310,-87.8075191561,RESIDENCE-GARAGE,HS218583,2010-03-21T07:00:00,41.9772977418,10,41,14,7417133,072XX W SUMMERDALE AVE,TO PROPERTY
V,None,CRIM SEXUAL ASSAULT,/api/1.0-beta1/crimeclassification/16/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0281,-87.8081903392,VEHICLE NON-COMMERCIAL,HS218348,2010-03-21T03:00:00,41.9900531291,10,41,02,7415538,072XX W PETERSON AVE,NON-AGGRAVATED
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1320,-87.8163381655,STREET,HS218628,2010-03-20T21:00:00,41.995490698,10,41,14,7415789,075XX W PALATINE AVE,TO VEHICLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1310,-87.8052042456,OTHER,HS220040,2010-03-20T18:00:00,41.9806130933,10,41,14,7418239,071XX W HIGGINS AVE,TO PROPERTY
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1310,-87.8228116532,RESIDENCE,HS226896,2010-03-20T16:00:00,41.9767493192,10,41,14,7424951,078XX W SUMMERDALE AVE,TO PROPERTY
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0810,-87.7889572927,STREET,HS217226,2010-03-20T12:00:00,41.9972301718,10,41,06,7414740,064XX W DEVON AVE,OVER $300
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1320,-87.803620012,STREET,HS216891,2010-03-19T22:00:00,41.9902626437,10,41,14,7414686,060XX N WEST CIRCLE AVE,TO VEHICLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0860,-87.7876396521,GROCERY FOOD STORE,HS216402,2010-03-19T20:14:00,41.9960109808,10,41,06,7414120,063XX N NAGLE AVE,RETAIL THEFT
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/261/,2010,1622,/api/1.0-beta1/communityarea/10/,False,2021,-87.7873130435,"SCHOOL, PUBLIC, BUILDING",HS215697,2010-03-19T12:00:00,41.9830046637,10,45,18,7413615,063XX W BRYN MAWR AVE,POSS: BARBITUATES
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1611,/api/1.0-beta1/communityarea/10/,True,0486,-87.7867651588,RESIDENCE,HS215509,2010-03-19T12:00:00,41.9915886616,10,45,08B,7414385,063XX W HYACINTH ST,DOMESTIC BATTERY SIMPLE
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/118/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1130,-87.8051275339,OTHER,HT476203,2010-03-19T12:00:00,41.9961229668,10,41,11,8242641,063XX N NORTHWEST HWY,FRAUD OR CONFIDENCE GAME
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0820,-87.7915134613,"SCHOOL, PUBLIC, BUILDING",HS226478,2010-03-19T10:00:00,41.9829888908,10,41,06,7424504,065XX W BRYN MAWR AVE,$300 AND UNDER
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0860,-87.7876396521,GROCERY FOOD STORE,HS214255,2010-03-18T17:10:00,41.9960109808,10,41,06,7411870,063XX N NAGLE AVE,RETAIL THEFT
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/114/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1110,-87.8006603297,ANIMAL HOSPITAL,HS435499,2010-03-18T10:30:00,41.9931770094,10,41,11,7632829,061XX N NORTHWEST HWY,BOGUS CHECK
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/79/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0620,-87.7978340257,RESIDENCE,HS213773,2010-03-18T09:00:00,41.9696103536,10,41,05,7415451,048XX N NEWCASTLE AVE,UNLAWFUL ENTRY
-,None,BATTERY,/api/1.0-beta1/crimeclassification/35/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0454,-87.7889625124,APARTMENT,HS213271,2010-03-18T02:52:00,41.9983443402,10,41,08B,7410481,064XX N MILWAUKEE AVE,AGG PO HANDS NO/MIN INJURY
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0820,-87.7846902281,STREET,HS213193,2010-03-18T02:03:00,41.9941884962,10,45,06,7412195,062XX N MILWAUKEE AVE,$300 AND UNDER
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0460,-87.807088737,CTA PLATFORM,HS213263,2010-03-18T00:30:00,41.9822271071,10,41,08B,7410396,055XX N HARLEM AVE,SIMPLE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/80/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0630,-87.8015344143,RESIDENCE,HS211573,2010-03-17T06:37:00,41.9995338792,10,41,05,7408886,064XX N SAYRE AVE,ATTEMPT FORCIBLE ENTRY
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/79/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0620,-87.80283925,RESIDENCE-GARAGE,HS211670,2010-03-17T02:00:00,41.9983489355,10,41,05,7409213,064XX N NORDICA AVE,UNLAWFUL ENTRY
P,None,THEFT,/api/1.0-beta1/crimeclassification/85/,2010,1614,/api/1.0-beta1/communityarea/10/,False,0841,-87.8291592372,RESIDENCE,HT631302,2010-03-17T00:01:00,41.9795517649,10,41,06,8405222,055XX N PANAMA AVE,FINANCIAL ID THEFT:$300 &UNDER
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/79/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0620,-87.8019206326,RESIDENCE-GARAGE,HS211686,2010-03-16T22:30:00,41.9977738937,10,41,05,7409152,069XX W IMLAY ST,UNLAWFUL ENTRY
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0610,-87.8028380193,RESIDENCE-GARAGE,HS211632,2010-03-16T22:00:00,41.9984971164,10,41,05,7409205,064XX N NORDICA AVE,FORCIBLE ENTRY
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0610,-87.8015553659,RESIDENCE-GARAGE,HS211601,2010-03-16T17:30:00,41.9979011794,10,41,05,7408991,069XX W IMLAY ST,FORCIBLE ENTRY
-,None,CRIMINAL TRESPASS,/api/1.0-beta1/crimeclassification/152/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1365,-87.7878033938,APARTMENT,HS210649,2010-03-16T15:30:00,41.987175438,10,41,26,7408261,058XX N NAGLE AVE,TO RESIDENCE
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0890,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS215429,2010-03-16T13:45:00,41.982986164,10,41,06,7413232,065XX W BRYN MAWR AVE,FROM BUILDING
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0810,-87.807088737,CTA GARAGE / OTHER PROPERTY,HS210806,2010-03-16T11:30:00,41.9822271071,10,41,06,7409890,055XX N HARLEM AVE,OVER $300
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1320,-87.8073243399,STREET,HS209250,2010-03-15T18:20:00,41.9826480501,10,41,14,7410103,072XX W BRYN MAWR AVE,TO VEHICLE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/298/,2010,1613,/api/1.0-beta1/communityarea/10/,False,2826,-87.8061686614,RESIDENCE,HS209144,2010-03-15T16:30:00,41.9756093493,10,41,26,7406624,071XX W FOSTER AVE,HARASSMENT BY ELECTRONIC MEANS
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/143/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1305,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS208748,2010-03-15T13:26:00,41.982986164,10,41,14,7407167,065XX W BRYN MAWR AVE,CRIMINAL DEFACEMENT
-,None,BATTERY,/api/1.0-beta1/crimeclassification/46/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0484,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS208520,2010-03-15T11:20:00,41.982986164,10,41,08B,7406153,065XX W BRYN MAWR AVE,PRO EMP HANDS NO/MIN INJURY
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/337/,2010,1613,/api/1.0-beta1/communityarea/10/,True,4387,-87.8226800605,RESIDENCE,HS217139,2010-03-15T09:18:00,41.9830933388,10,41,26,7414826,078XX W SEMINOLE ST,VIOLATE ORDER OF PROTECTION
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2010,1613,/api/1.0-beta1/communityarea/10/,False,2825,-87.7965284168,RESIDENCE,HS213434,2010-03-15T08:00:00,41.9744505289,10,41,26,7410806,051XX N OAK PARK AVE,HARASSMENT BY TELEPHONE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0486,-87.7913474997,RESIDENCE,HS207109,2010-03-14T10:30:00,41.9765364817,10,41,08B,7404760,052XX N NASHVILLE AVE,DOMESTIC BATTERY SIMPLE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/360/,2010,1613,/api/1.0-beta1/communityarea/10/,False,5011,-87.8068777851,BAR OR TAVERN,HS206762,2010-03-14T01:25:00,41.9765813086,10,41,26,7405445,052XX N HARLEM AVE,LICENSE VIOLATION
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0810,-87.8115633427,STREET,HS207413,2010-03-14T00:01:00,41.9936689,10,41,06,7404876,073XX W MYRTLE AVE,OVER $300
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0810,-87.8117114876,ALLEY,HS207832,2010-03-13T22:30:00,41.9858870191,10,41,06,7405253,058XX N OKETO AVE,OVER $300
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.8020775504,STREET,HS207009,2010-03-13T22:00:00,41.9762491,10,41,14,7404530,069XX W FARRAGUT AVE,TO VEHICLE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2010,1613,/api/1.0-beta1/communityarea/10/,False,2825,-87.799874051,RESIDENCE,HS220843,2010-03-13T19:00:00,41.9754403177,10,41,26,7417964,068XX W FOSTER AVE,HARASSMENT BY TELEPHONE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1320,-87.8007353628,STREET,HS207058,2010-03-13T18:30:00,41.986382717,10,41,14,7404613,057XX N EAST CIRCLE AVE,TO VEHICLE
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/242/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1811,-87.793744829,STREET,HS205359,2010-03-13T02:33:00,41.978336997,10,41,18,7403400,053XX N NORMANDY AVE,POSS: CANNABIS 30GMS OR LESS
-,None,LIQUOR LAW VIOLATION,/api/1.0-beta1/crimeclassification/291/,2010,1613,/api/1.0-beta1/communityarea/10/,False,2230,-87.8069093355,BAR OR TAVERN,HS205155,2010-03-12T23:58:00,41.975876192,10,41,22,7403229,052XX N HARLEM AVE,ILLEGAL CONSUMPTION BY MINOR
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0460,-87.8062611418,SIDEWALK,HS205128,2010-03-12T23:45:00,41.9764357804,10,41,08B,7404568,071XX W FARRAGUT AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0820,-87.8215642244,STREET,HS205573,2010-03-12T22:30:00,41.9878605399,10,41,06,7423180,059XX N OZANAM AVE,$300 AND UNDER
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1614,/api/1.0-beta1/communityarea/10/,False,0820,-87.8299889682,PARKING LOT/GARAGE(NON.RESID.),HS204943,2010-03-12T18:30:00,41.9853401909,10,41,06,7403049,081XX W HIGGINS RD,$300 AND UNDER
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1614,/api/1.0-beta1/communityarea/10/,False,1320,-87.8299889682,PARKING LOT/GARAGE(NON.RESID.),HS204952,2010-03-12T18:30:00,41.9853401909,10,41,14,7403051,081XX W HIGGINS RD,TO VEHICLE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/80/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0630,-87.7794383,RESIDENCE,HS203772,2010-03-12T09:36:00,41.9944761137,10,45,05,7402274,062XX N INDIAN RD,ATTEMPT FORCIBLE ENTRY
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/80/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0630,-87.791836907,RESIDENCE,HS211276,2010-03-12T09:00:00,41.9912614399,10,41,05,7408598,060XX N NEWBURG AVE,ATTEMPT FORCIBLE ENTRY
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0810,-87.8107298692,VEHICLE NON-COMMERCIAL,HS203586,2010-03-12T06:00:00,41.9943758562,10,41,06,7401805,073XX W CLARENCE AVE,OVER $300
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.7989263105,STREET,HS204384,2010-03-12T00:01:00,41.9726724925,10,41,06,7403053,050XX N NEW ENGLAND AVE,$300 AND UNDER
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0820,-87.8067061277,STREET,HS203544,2010-03-12T00:00:00,41.9920578286,10,41,06,7401717,060XX N HARLEM AVE,$300 AND UNDER
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.7941154864,STREET,HS203560,2010-03-12T00:00:00,41.9740714972,10,41,06,7401724,051XX N NORMANDY AVE,$300 AND UNDER
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.8027120001,STREET,HS203610,2010-03-12T00:00:00,41.9764633382,10,41,06,7401924,070XX W FARRAGUT AVE,$300 AND UNDER
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/79/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0620,-87.8011448254,RESIDENCE-GARAGE,HS203795,2010-03-11T23:00:00,41.9950727536,10,41,05,7402107,062XX N SAYRE AVE,UNLAWFUL ENTRY
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/131/,2010,1614,/api/1.0-beta1/communityarea/10/,False,1210,-87.83263426,RESTAURANT,HS202841,2010-03-11T17:20:00,41.9857194823,10,41,11,7404559,082XX W HIGGINS RD,THEFT OF LABOR/SERVICES
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1622,/api/1.0-beta1/communityarea/10/,False,1310,-87.7836230639,OTHER,HS202469,2010-03-11T13:40:00,41.9835413827,10,45,14,7401019,056XX N NORTHWEST HWY,TO PROPERTY
-,None,PUBLIC PEACE VIOLATION,/api/1.0-beta1/crimeclassification/309/,2010,1612,/api/1.0-beta1/communityarea/10/,False,3100,-87.7879352172,GAS STATION,HS202481,2010-03-11T13:29:00,41.9859521505,10,41,24,7404550,057XX N NORTHWEST HWY,MOB ACTION
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0810,-87.7961826396,RESIDENCE PORCH/HALLWAY,HS215234,2010-03-11T07:59:00,41.9871518347,10,41,06,7412931,058XX N NEWARK AVE,OVER $300
V,None,ROBBERY,/api/1.0-beta1/crimeclassification/22/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0326,-87.8071646751,GAS STATION,HS201714,2010-03-11T00:40:00,41.9810447029,10,41,03,7399843,072XX W HIGGINS AVE,AGGRAVATED VEHICULAR HIJACKING
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0810,-87.7928046406,STREET,HS201858,2010-03-10T20:00:00,41.9790515559,10,41,06,7400015,053XX N NATOMA AVE,OVER $300
-,None,KIDNAPPING,/api/1.0-beta1/crimeclassification/241/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1792,-87.7914630308,STREET,HS203976,2010-03-10T16:00:00,41.9707165624,10,41,20,7404701,049XX N NASHVILLE AVE,CHILD ABDUCTION/STRANGER
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.7998650301,STREET,HS200748,2010-03-10T14:00:00,41.9743178949,10,41,14,7399204,051XX N NEWLAND AVE,TO VEHICLE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0610,-87.783871863,RESIDENCE,HS200578,2010-03-10T12:00:00,41.9871155246,10,45,05,7400368,058XX N MERRIMAC AVE,FORCIBLE ENTRY
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0810,-87.7970548528,STREET,HS200110,2010-03-10T07:20:00,41.997174984,10,41,06,7398140,064XX N NEWCASTLE AVE,OVER $300
P,None,THEFT,/api/1.0-beta1/crimeclassification/84/,2010,1612,/api/1.0-beta1/communityarea/10/,True,0840,-87.7924710662,RESIDENCE,HS660616,2010-03-10T00:01:00,41.9884818106,10,41,06,7851056,059XX N NORTHWEST HWY,FINANCIAL ID THEFT: OVER $300
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0820,-87.7937018017,STREET,HS200201,2010-03-09T22:30:00,42.0008529582,10,41,06,7398244,066XX W ALBION AVE,$300 AND UNDER
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1310,-87.7952035641,RESIDENCE-GARAGE,HS200312,2010-03-09T20:00:00,41.9990213972,10,41,14,7398882,066XX W IMLAY ST,TO PROPERTY
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1310,-87.7946059835,RESIDENCE-GARAGE,HS200697,2010-03-09T15:00:00,41.9983380337,10,41,14,7399059,066XX W SCHREIBER AVE,TO PROPERTY
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1614,/api/1.0-beta1/communityarea/10/,False,0610,-87.8314596027,ABANDONED BUILDING,HS198812,2010-03-09T11:30:00,41.9746469679,10,41,05,7397388,081XX W FARRAGUT AVE,FORCIBLE ENTRY
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0810,-87.7841224837,ALLEY,HS197599,2010-03-08T14:30:00,41.9896249231,10,45,06,7395280,059XX N MERRIMAC AVE,OVER $300
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0610,-87.7978295212,RESIDENCE,HS197292,2010-03-08T13:23:00,41.9697091241,10,41,05,7396064,048XX N NEWCASTLE AVE,FORCIBLE ENTRY
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1310,-87.792825993,RESIDENTIAL YARD (FRONT/BACK),HS197022,2010-03-08T10:30:00,41.9830499621,10,41,14,7394647,056XX N NATOMA AVE,TO PROPERTY
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0460,-87.7903624717,SIDEWALK,HS197920,2010-03-08T10:30:00,41.9799318978,10,41,08B,7616707,054XX N NEENAH AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2010,1612,/api/1.0-beta1/communityarea/10/,True,0890,-87.7885621612,RESIDENCE,HS213916,2010-03-08T08:00:00,41.9853267052,10,41,06,7411641,057XX N AVONDALE AVE,FROM BUILDING
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.7965183078,RESIDENCE,HS208567,2010-03-08T00:01:00,41.9721508352,10,41,06,7406326,050XX N OAK PARK AVE,$300 AND UNDER
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1614,/api/1.0-beta1/communityarea/10/,True,0486,-87.8299889682,HOTEL/MOTEL,HS196259,2010-03-07T16:00:00,41.9853401909,10,41,08B,7393534,081XX W HIGGINS RD,DOMESTIC BATTERY SIMPLE
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/121/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1150,-87.8130492411,RESIDENCE,HS234650,2010-03-07T10:00:00,41.9837635879,10,41,11,7432804,056XX N OSCEOLA AVE,CREDIT CARD FRAUD
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0860,-87.7876396521,GROCERY FOOD STORE,HS195092,2010-03-06T21:00:00,41.9960109808,10,41,06,7392717,063XX N NAGLE AVE,RETAIL THEFT
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0486,-87.8072174634,PARKING LOT/GARAGE(NON.RESID.),HS196095,2010-03-06T19:45:00,41.9746317342,10,41,08B,7393693,052XX N HARLEM AVE,DOMESTIC BATTERY SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0860,-87.806839832,DRUG STORE,HS201422,2010-03-06T16:30:00,41.9753846601,10,41,06,7401069,071XX W FOSTER AVE,RETAIL THEFT
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0820,-87.7798051053,VEHICLE NON-COMMERCIAL,HS244102,2010-03-06T16:00:00,41.9886546934,10,45,06,7450469,059XX N MILWAUKEE AVE,$300 AND UNDER
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0860,-87.7878324899,GAS STATION,HS194559,2010-03-06T14:30:00,41.9854906365,10,41,06,7395808,057XX N NAGLE AVE,RETAIL THEFT
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/354/,2010,1613,/api/1.0-beta1/communityarea/10/,False,5002,-87.8071302344,PARKING LOT/GARAGE(NON.RESID.),HS194447,2010-03-06T12:00:00,41.979867281,10,41,26,7392261,054XX N HARLEM AVE,OTHER VEHICLE OFFENSE
-,None,CRIMINAL TRESPASS,/api/1.0-beta1/crimeclassification/152/,2010,1613,/api/1.0-beta1/communityarea/10/,True,1365,-87.7902081587,RESIDENCE PORCH/HALLWAY,HS193897,2010-03-06T02:00:00,41.9729883257,10,41,26,7393032,050XX N NEENAH AVE,TO RESIDENCE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0460,-87.7903933546,SMALL RETAIL STORE,HS193862,2010-03-06T01:25:00,41.9784611499,10,41,08B,7391802,053XX N NEENAH AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0820,-87.8070416653,CTA TRAIN,HS193653,2010-03-05T21:00:00,41.9825836379,10,41,06,7391570,072XX W KENNEDY EXPY OB,$300 AND UNDER
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0610,-87.7905493767,RESIDENCE,HS193655,2010-03-05T15:15:00,41.9704817327,10,41,05,7391824,049XX N NEENAH AVE,FORCIBLE ENTRY
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/74/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0560,-87.8214453315,RESIDENCE,HS207819,2010-03-05T13:00:00,41.977906779,10,41,08A,7405252,077XX W BALMORAL AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.802735249,STREET,HS192648,2010-03-05T10:00:00,41.9803080783,10,41,06,7390761,070XX W HIGGINS AVE,$300 AND UNDER
P,None,THEFT,/api/1.0-beta1/crimeclassification/84/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0840,-87.7986160399,RESIDENCE,HS203699,2010-03-05T09:00:00,41.9767928476,10,41,06,7401989,052XX N NEW ENGLAND AVE,FINANCIAL ID THEFT: OVER $300
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/143/,2010,1622,/api/1.0-beta1/communityarea/10/,False,1305,-87.7807566372,MEDICAL/DENTAL OFFICE,HS191882,2010-03-04T20:15:00,41.9900643079,10,45,14,7389808,059XX N MILWAUKEE AVE,CRIMINAL DEFACEMENT
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/114/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1110,-87.7812997426,SMALL RETAIL STORE,HS234620,2010-03-04T08:00:00,41.9906404585,10,45,11,7450897,060XX N MILWAUKEE AVE,BOGUS CHECK
P,None,MOTOR VEHICLE THEFT,/api/1.0-beta1/crimeclassification/95/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0910,-87.8038722859,DRIVEWAY - RESIDENTIAL,HS190658,2010-03-03T23:30:00,41.983345674,10,41,07,7388677,056XX N NOTTINGHAM AVE,AUTOMOBILE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.8069789213,STREET,HS190877,2010-03-03T22:00:00,41.9696581336,10,41,14,7389072,048XX N HARLEM AVE,TO VEHICLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0860,-87.7876396521,DEPARTMENT STORE,HS190472,2010-03-03T21:52:00,41.9960109808,10,41,06,7388461,063XX N NAGLE AVE,RETAIL THEFT
